name,file,containing_class,containing_class_file,target_ids,target_ids_file
net.sourceforge.pmd.lang.java.rule.documentation.AbstractCommentRule.isCommentBefore,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\rule\documentation\AbstractCommentRule.java,net.sourceforge.pmd.lang.java.rule.documentation.AbstractCommentRule,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\rule\documentation\AbstractCommentRule.java,net.sourceforge.pmd.lang.java.ast.FormalComment,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\ast\FormalComment.java
net.sourceforge.pmd.lang.java.rule.documentation.CommentRequiredRule.isAnnotatedOverride,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\rule\documentation\CommentRequiredRule.java,net.sourceforge.pmd.lang.java.rule.documentation.CommentRequiredRule,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\rule\documentation\CommentRequiredRule.java,net.sourceforge.pmd.lang.java.ast.ASTMethodDeclaration,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\ast\ASTMethodDeclaration.java
net.sourceforge.pmd.lang.java.rule.documentation.CommentRequiredRule.isSerialVersionUID,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\rule\documentation\CommentRequiredRule.java,net.sourceforge.pmd.lang.java.rule.documentation.CommentRequiredRule,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\rule\documentation\CommentRequiredRule.java,net.sourceforge.pmd.lang.java.ast.ASTFieldDeclaration,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\ast\ASTFieldDeclaration.java
net.sourceforge.pmd.lang.java.rule.multithreading.DoubleCheckedLockingRule.getNameFromPrimaryPrefix,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\rule\multithreading\DoubleCheckedLockingRule.java,net.sourceforge.pmd.lang.java.rule.multithreading.DoubleCheckedLockingRule,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\rule\multithreading\DoubleCheckedLockingRule.java,net.sourceforge.pmd.lang.java.ast.ASTPrimaryPrefix,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\ast\ASTPrimaryPrefix.java
net.sourceforge.pmd.lang.java.rule.AbstractJUnitRule.isTestNgClass,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\rule\AbstractJUnitRule.java,net.sourceforge.pmd.lang.java.rule.AbstractJUnitRule,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\rule\AbstractJUnitRule.java,net.sourceforge.pmd.lang.java.ast.ASTCompilationUnit,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\ast\ASTCompilationUnit.java
net.sourceforge.pmd.lang.java.rule.AbstractJUnitRule.hasImports,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\rule\AbstractJUnitRule.java,net.sourceforge.pmd.lang.java.rule.AbstractJUnitRule,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\rule\AbstractJUnitRule.java,net.sourceforge.pmd.lang.java.ast.ASTCompilationUnit,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\ast\ASTCompilationUnit.java
net.sourceforge.pmd.lang.java.metrics.impl.visitors.AtfdBaseVisitor.isMethodCall,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\metrics\impl\visitors\AtfdBaseVisitor.java,net.sourceforge.pmd.lang.java.metrics.impl.visitors.AtfdBaseVisitor,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\metrics\impl\visitors\AtfdBaseVisitor.java,net.sourceforge.pmd.lang.java.ast.ASTPrimaryExpression,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\ast\ASTPrimaryExpression.java
net.sourceforge.pmd.lang.java.metrics.impl.visitors.AtfdBaseVisitor.getNameImage,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\metrics\impl\visitors\AtfdBaseVisitor.java,net.sourceforge.pmd.lang.java.metrics.impl.visitors.AtfdBaseVisitor,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\metrics\impl\visitors\AtfdBaseVisitor.java,net.sourceforge.pmd.lang.java.ast.ASTPrimaryExpression,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\ast\ASTPrimaryExpression.java
net.sourceforge.pmd.lang.java.metrics.impl.visitors.AtfdBaseVisitor.getMethodOrAttributeName,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\metrics\impl\visitors\AtfdBaseVisitor.java,net.sourceforge.pmd.lang.java.metrics.impl.visitors.AtfdBaseVisitor,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\metrics\impl\visitors\AtfdBaseVisitor.java,net.sourceforge.pmd.lang.java.ast.ASTPrimaryExpression,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\ast\ASTPrimaryExpression.java
net.sourceforge.pmd.lang.java.metrics.impl.visitors.AtfdBaseVisitor.isAttributeAccess,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\metrics\impl\visitors\AtfdBaseVisitor.java,net.sourceforge.pmd.lang.java.metrics.impl.visitors.AtfdBaseVisitor,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\metrics\impl\visitors\AtfdBaseVisitor.java,net.sourceforge.pmd.lang.java.ast.ASTPrimaryExpression,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\ast\ASTPrimaryExpression.java
net.sourceforge.pmd.lang.java.metrics.impl.visitors.TccAttributeAccessCollector.getVariableName,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\metrics\impl\visitors\TccAttributeAccessCollector.java,net.sourceforge.pmd.lang.java.metrics.impl.visitors.TccAttributeAccessCollector,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\metrics\impl\visitors\TccAttributeAccessCollector.java,net.sourceforge.pmd.lang.java.ast.ASTPrimaryExpression,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\ast\ASTPrimaryExpression.java
net.sourceforge.pmd.lang.java.symboltable.NameFinder.add,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\symboltable\NameFinder.java,net.sourceforge.pmd.lang.java.symboltable.NameFinder,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\symboltable\NameFinder.java,net.sourceforge.pmd.lang.java.symboltable.JavaNameOccurrence,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\symboltable\JavaNameOccurrence.java
net.sourceforge.pmd.lang.java.symboltable.SymbolFacade.initializeWith,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\symboltable\SymbolFacade.java,net.sourceforge.pmd.lang.java.symboltable.SymbolFacade,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\symboltable\SymbolFacade.java,net.sourceforge.pmd.lang.java.ast.ASTCompilationUnit,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\ast\ASTCompilationUnit.java
net.sourceforge.pmd.lang.java.typeresolution.ClassTypeResolver.getArgumentList,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\typeresolution\ClassTypeResolver.java,net.sourceforge.pmd.lang.java.typeresolution.ClassTypeResolver,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\typeresolution\ClassTypeResolver.java,net.sourceforge.pmd.lang.java.ast.ASTArguments,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\ast\ASTArguments.java
net.sourceforge.pmd.lang.java.typeresolution.ClassTypeResolver.getArgumentListArity,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\typeresolution\ClassTypeResolver.java,net.sourceforge.pmd.lang.java.typeresolution.ClassTypeResolver,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\typeresolution\ClassTypeResolver.java,net.sourceforge.pmd.lang.java.ast.ASTArgumentList,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\ast\ASTArgumentList.java
net.sourceforge.pmd.lang.java.typeresolution.ClassTypeResolver.populateVariableDeclaratorFromType,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\typeresolution\ClassTypeResolver.java,net.sourceforge.pmd.lang.java.typeresolution.ClassTypeResolver,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\typeresolution\ClassTypeResolver.java,net.sourceforge.pmd.lang.java.ast.ASTLocalVariableDeclaration,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\ast\ASTLocalVariableDeclaration.java
net.sourceforge.pmd.lang.java.typeresolution.ClassTypeResolver.populateVariableDeclaratorFromType,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\typeresolution\ClassTypeResolver.java,net.sourceforge.pmd.lang.java.typeresolution.ClassTypeResolver,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\typeresolution\ClassTypeResolver.java,net.sourceforge.pmd.lang.java.typeresolution.typedefinition.JavaTypeDefinition,pmd-java\src\main\java\net\sourceforge\pmd\lang\java\typeresolution\typedefinition\JavaTypeDefinition.java
net.sourceforge.pmd.testframework.RuleTst.printReport,pmd-test\src\main\java\net\sourceforge\pmd\testframework\RuleTst.java,net.sourceforge.pmd.testframework.RuleTst,pmd-test\src\main\java\net\sourceforge\pmd\testframework\RuleTst.java,net.sourceforge.pmd.testframework.TestDescriptor,pmd-test\src\main\java\net\sourceforge\pmd\testframework\TestDescriptor.java
net.sourceforge.pmd.testframework.RuleTst.processUsingStringReader,pmd-test\src\main\java\net\sourceforge\pmd\testframework\RuleTst.java,net.sourceforge.pmd.testframework.RuleTst,pmd-test\src\main\java\net\sourceforge\pmd\testframework\RuleTst.java,net.sourceforge.pmd.testframework.TestDescriptor,pmd-test\src\main\java\net\sourceforge\pmd\testframework\TestDescriptor.java
net.sourceforge.pmd.lang.plsql.symboltable.LocalScope.findVariableHere,pmd-plsql\src\main\java\net\sourceforge\pmd\lang\plsql\symboltable\LocalScope.java,net.sourceforge.pmd.lang.plsql.symboltable.LocalScope,pmd-plsql\src\main\java\net\sourceforge\pmd\lang\plsql\symboltable\LocalScope.java,net.sourceforge.pmd.lang.plsql.symboltable.PLSQLNameOccurrence,pmd-plsql\src\main\java\net\sourceforge\pmd\lang\plsql\symboltable\PLSQLNameOccurrence.java
net.sourceforge.pmd.lang.plsql.symboltable.NameFinder.add,pmd-plsql\src\main\java\net\sourceforge\pmd\lang\plsql\symboltable\NameFinder.java,net.sourceforge.pmd.lang.plsql.symboltable.NameFinder,pmd-plsql\src\main\java\net\sourceforge\pmd\lang\plsql\symboltable\NameFinder.java,net.sourceforge.pmd.lang.plsql.symboltable.PLSQLNameOccurrence,pmd-plsql\src\main\java\net\sourceforge\pmd\lang\plsql\symboltable\PLSQLNameOccurrence.java
net.sourceforge.pmd.lang.plsql.symboltable.MethodScope.findVariableHere,pmd-plsql\src\main\java\net\sourceforge\pmd\lang\plsql\symboltable\MethodScope.java,net.sourceforge.pmd.lang.plsql.symboltable.MethodScope,pmd-plsql\src\main\java\net\sourceforge\pmd\lang\plsql\symboltable\MethodScope.java,net.sourceforge.pmd.lang.plsql.symboltable.PLSQLNameOccurrence,pmd-plsql\src\main\java\net\sourceforge\pmd\lang\plsql\symboltable\PLSQLNameOccurrence.java
net.sourceforge.pmd.lang.vf.rule.security.VfCsrfRule.doesElContainIdentifiers,pmd-visualforce\src\main\java\net\sourceforge\pmd\lang\vf\rule\security\VfCsrfRule.java,net.sourceforge.pmd.lang.vf.rule.security.VfCsrfRule,pmd-visualforce\src\main\java\net\sourceforge\pmd\lang\vf\rule\security\VfCsrfRule.java,net.sourceforge.pmd.lang.vf.ast.ASTElExpression,pmd-visualforce\src\main\java\net\sourceforge\pmd\lang\vf\ast\ASTElExpression.java
net.sourceforge.pmd.lang.vf.rule.security.VfUnescapeElRule.isJsonParse,pmd-visualforce\src\main\java\net\sourceforge\pmd\lang\vf\rule\security\VfUnescapeElRule.java,net.sourceforge.pmd.lang.vf.rule.security.VfUnescapeElRule,pmd-visualforce\src\main\java\net\sourceforge\pmd\lang\vf\rule\security\VfUnescapeElRule.java,net.sourceforge.pmd.lang.vf.ast.ASTText,pmd-visualforce\src\main\java\net\sourceforge\pmd\lang\vf\ast\ASTText.java
net.sourceforge.pmd.lang.vf.rule.security.VfUnescapeElRule.startsWithSafeResource,pmd-visualforce\src\main\java\net\sourceforge\pmd\lang\vf\rule\security\VfUnescapeElRule.java,net.sourceforge.pmd.lang.vf.rule.security.VfUnescapeElRule,pmd-visualforce\src\main\java\net\sourceforge\pmd\lang\vf\rule\security\VfUnescapeElRule.java,net.sourceforge.pmd.lang.vf.ast.ASTElExpression,pmd-visualforce\src\main\java\net\sourceforge\pmd\lang\vf\ast\ASTElExpression.java
net.sourceforge.pmd.lang.vf.rule.security.VfUnescapeElRule.startsWithSlashLiteral,pmd-visualforce\src\main\java\net\sourceforge\pmd\lang\vf\rule\security\VfUnescapeElRule.java,net.sourceforge.pmd.lang.vf.rule.security.VfUnescapeElRule,pmd-visualforce\src\main\java\net\sourceforge\pmd\lang\vf\rule\security\VfUnescapeElRule.java,net.sourceforge.pmd.lang.vf.ast.ASTElExpression,pmd-visualforce\src\main\java\net\sourceforge\pmd\lang\vf\ast\ASTElExpression.java
